Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Pro German,Group B,3,Single game,Beach Waffle,Hufko,Beach Waffle,21,17,,,,,Caleb Cummings,Matthew Burrows,Quinn Hufler,Josh Hutko
Group Stage,Pro German,Group C,3,Single game,Baddest Combo,Autonomous,Baddest Combo,25,24,,,,,Michael Hsu,Ryder Rivadeneyra,Tyler Fernandez,Chase Meyer
Group Stage,Pro German,Group C,3,Single game,The Veterans,LamBo,The Veterans,21,12,,,,,Samuel Buckman,Jason Rhoads,James Lamkin,Alec Galbo
Group Stage,Pro German,Group D,3,Single game,Beaver Eaters,Screenagers,Beaver Eaters,21,16,,,,,Buddy Hammon,Marlon Fleming,Lucas Pruett,Warner Curtis
Group Stage,Pro German,Group D,3,Single game,The Clean Crew,ripcord,The Clean Crew,21,18,,,,,Brandon Brown,Andrew Kosche,Max Huang,Jake Martha
Group Stage,Pro German,Group E,3,Single game,Cigar Boys,Fractal Spikes,Cigar Boys,21,16,,,,,Grant Laughlin,Dan Abrams,Connor Nelson,Michael Du
Group Stage,Pro German,Group E,3,Single game,Lazy,Placeholder,Lazy,21,8,,,,,Cade Larson,Luke Marshall,Rich Tarpey,Nicolas Yabar
Group Stage,Pro German,Group F,3,Single game,Etienne/Eddy,Bricklayers,Etienne/Eddy,21,9,,,,,Eddy Leung,Etienne Cote,Garrett Ashton,Dylan Bricker
Group Stage,Pro German,Group F,3,Single game,PNDubs,American Spikers,PNDubs,21,17,,,,,Malachi Espinola,Austin Rawlings,Alex Hart (ASL),Harold Mancia
Group Stage,Pro German,Group F,3,Single game,Quantum State Koalas,High Guys,High Guys,16,21,,,,,Schon Siguenza,Ethan Zehr,Trevor Slaughter,Davis Jung
Group Stage,Pro German,Group A,4,Single game,Psych,Korn,Psych,21,19,,,,,Josh Fragiacomo,Jacob Payer,Matt Ortlip,Kyan Kornfeld
Group Stage,Pro German,Group A,4,Single game,Babbitt/Wynkoop,CARL Baddie Combo,Babbitt/Wynkoop,21,16,,,,,Jake Babbitt,Nolan Wynkoop,Rafi Moldovsky,Arrow Griner
Group Stage,Pro German,Group B,4,Single game,Beach Waffle,Dialed,Beach Waffle,22,20,,,,,Caleb Cummings,Matthew Burrows,Luke Pennington,Josh Cain
Group Stage,Pro German,Group B,4,Single game,Baron and the Krug,Hufko,Baron and the Krug,21,17,,,,,John Choi,Jake LeBaron,Quinn Hufler,Josh Hutko
Group Stage,Pro German,Group C,4,Single game,The Veterans,Autonomous,The Veterans,21,13,,,,,Samuel Buckman,Jason Rhoads,Tyler Fernandez,Chase Meyer
Group Stage,Pro German,Group C,4,Single game,Friends of OC,LamBo,Friends of OC,21,16,,,,,Drew Cummins,Clifton Miller,James Lamkin,Alec Galbo
Group Stage,Pro German,Group D,4,Single game,The Clean Crew,Screenagers,Screenagers,18,21,,,,,Brandon Brown,Andrew Kosche,Lucas Pruett,Warner Curtis
Group Stage,Pro German,Group D,4,Single game,Texas Blows,ripcord,Texas Blows,21,13,,,,,Luis Orozco,Dean Wasil,Max Huang,Jake Martha
Group Stage,Pro German,Group E,4,Single game,Lazy,Fractal Spikes,Fractal Spikes,15,21,,,,,Cade Larson,Luke Marshall,Connor Nelson,Michael Du
Group Stage,Pro German,Group E,4,Single game,Chomar,Placeholder,Chomar,21,18,,,,,Jacob Martinez,David Gonzales,Rich Tarpey,Nicolas Yabar
Group Stage,Pro German,Group F,4,Single game,Etienne/Eddy,Quantum State Koalas,Etienne/Eddy,21,13,,,,,Eddy Leung,Etienne Cote,Schon Siguenza,Ethan Zehr
Group Stage,Pro German,Group F,4,Single game,PNDubs,Bricklayers,PNDubs,21,18,,,,,Malachi Espinola,Austin Rawlings,Garrett Ashton,Dylan Bricker
Group Stage,Pro German,Group F,4,Single game,High Guys,American Spikers,High Guys,21,17,,,,,Trevor Slaughter,Davis Jung,Alex Hart (ASL),Harold Mancia
Group Stage,Pro German,Group A,5,Single game,Bad Combo,Psych,Bad Combo,21,15,,,,,Rahul Murthy,Will Picone,Josh Fragiacomo,Jacob Payer
Group Stage,Pro German,Group A,5,Single game,Korn,Babbitt/Wynkoop,Korn,21,17,,,,,Matt Ortlip,Kyan Kornfeld,Jake Babbitt,Nolan Wynkoop
Group Stage,Pro German,Group B,5,Single game,TRP Alpha & Beta,Beach Waffle,Beach Waffle,15,21,,,,,fredric hinkle,kevin um,Caleb Cummings,Matthew Burrows
Group Stage,Pro German,Group B,5,Single game,Dialed,Baron and the Krug,Baron and the Krug,24,25,,,,,Luke Pennington,Josh Cain,John Choi,Jake LeBaron
Group Stage,Pro German,Group C,5,Single game,Baddest Combo,The Veterans,The Veterans,19,21,,,,,Michael Hsu,Ryder Rivadeneyra,Samuel Buckman,Jason Rhoads
Group Stage,Pro German,Group C,5,Single game,Autonomous,Friends of OC,Autonomous,22,20,,,,,Tyler Fernandez,Chase Meyer,Drew Cummins,Clifton Miller
Group Stage,Pro German,Group D,5,Single game,Beaver Eaters,The Clean Crew,The Clean Crew,24,25,,,,,Buddy Hammon,Marlon Fleming,Brandon Brown,Andrew Kosche
Group Stage,Pro German,Group D,5,Single game,Screenagers,Texas Blows,Screenagers,22,20,,,,,Lucas Pruett,Warner Curtis,Luis Orozco,Dean Wasil
Group Stage,Pro German,Group E,5,Single game,Cigar Boys,Lazy,Lazy,14,21,,,,,Grant Laughlin,Dan Abrams,Cade Larson,Luke Marshall
Group Stage,Pro German,Group E,5,Single game,Fractal Spikes,Chomar,Fractal Spikes,21,17,,,,,Connor Nelson,Michael Du,Jacob Martinez,David Gonzales
Group Stage,Pro German,Group F,5,Single game,Etienne/Eddy,PNDubs,Etienne/Eddy,21,18,,,,,Eddy Leung,Etienne Cote,Malachi Espinola,Austin Rawlings
Group Stage,Pro German,Group F,5,Single game,Quantum State Koalas,American Spikers,American Spikers,19,21,,,,,Schon Siguenza,Ethan Zehr,Alex Hart (ASL),Harold Mancia
Group Stage,Pro German,Group F,5,Single game,Bricklayers,High Guys,Bricklayers,21,16,,,,,Garrett Ashton,Dylan Bricker,Trevor Slaughter,Davis Jung
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Etienne/Eddy,Quantum State Koalas,Etienne/Eddy,21,19,21,17,,,Eddy Leung,Etienne Cote,Schon Siguenza,Ethan Zehr
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,The Veterans,CARL Baddie Combo,The Veterans,21,17,21,15,,,Samuel Buckman,Jason Rhoads,Rafi Moldovsky,Arrow Griner
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Beach Waffle,Placeholder,Beach Waffle,21,19,21,14,,,Caleb Cummings,Matthew Burrows,Rich Tarpey,Nicolas Yabar
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Lazy,LamBo,Lazy,21,15,21,17,,,Cade Larson,Luke Marshall,James Lamkin,Alec Galbo
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Cigar Boys,American Spikers,Cigar Boys,21,15,21,16,,,Grant Laughlin,Dan Abrams,Alex Hart (ASL),Harold Mancia
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Fractal Spikes,Hufko,Fractal Spikes,21,16,21,12,,,Connor Nelson,Michael Du,Quinn Hufler,Josh Hutko
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Baddest Combo,ripcord,Baddest Combo,21,14,21,18,,,Michael Hsu,Ryder Rivadeneyra,Max Huang,Jake Martha
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Beaver Eaters,Chomar,Beaver Eaters,21,13,21,19,,,Buddy Hammon,Marlon Fleming,Jacob Martinez,David Gonzales
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,PNDubs,High Guys,PNDubs,21,14,21,15,,,Malachi Espinola,Austin Rawlings,Trevor Slaughter,Davis Jung
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,The Clean Crew,TRP Alpha & Beta,TRP Alpha & Beta,13,21,21,19,19,21,Brandon Brown,Andrew Kosche,fredric hinkle,kevin um
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Screenagers,Friends of OC,Friends of OC,16,21,21,17,15,21,Lucas Pruett,Warner Curtis,Drew Cummins,Clifton Miller
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Baron and the Krug,Texas Blows,Baron and the Krug,15,21,21,18,23,21,John Choi,Jake LeBaron,Luis Orozco,Dean Wasil
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Dialed,Babbitt/Wynkoop,Dialed,21,12,21,17,,,Luke Pennington,Josh Cain,Jake Babbitt,Nolan Wynkoop
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Korn,Autonomous,Korn,23,21,22,20,,,Matt Ortlip,Kyan Kornfeld,Tyler Fernandez,Chase Meyer
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Psych,Bricklayers,Psych,21,16,21,17,,,Josh Fragiacomo,Jacob Payer,Garrett Ashton,Dylan Bricker
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Bad Combo,Psych,Bad Combo,21,13,24,22,,,Rahul Murthy,Will Picone,Josh Fragiacomo,Jacob Payer
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Etienne/Eddy,Korn,Etienne/Eddy,21,15,21,17,,,Eddy Leung,Etienne Cote,Matt Ortlip,Kyan Kornfeld
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,The Veterans,Dialed,Dialed,21,19,19,21,19,21,Samuel Buckman,Jason Rhoads,Luke Pennington,Josh Cain
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Beach Waffle,Baron and the Krug,Beach Waffle,21,15,21,12,,,Caleb Cummings,Matthew Burrows,John Choi,Jake LeBaron
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Lazy,Friends of OC,Lazy,21,18,21,17,,,Cade Larson,Luke Marshall,Drew Cummins,Clifton Miller
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Cigar Boys,TRP Alpha & Beta,Cigar Boys,21,19,21,19,,,Grant Laughlin,Dan Abrams,fredric hinkle,kevin um
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Fractal Spikes,PNDubs,PNDubs,13,21,19,21,,,Connor Nelson,Michael Du,Malachi Espinola,Austin Rawlings
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Baddest Combo,Beaver Eaters,Baddest Combo,21,19,21,13,,,Michael Hsu,Ryder Rivadeneyra,Buddy Hammon,Marlon Fleming
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Autonomous,Quantum State Koalas,Autonomous,15,12,14,16,15,4,Tyler Fernandez,Chase Meyer,Schon Siguenza,Ethan Zehr
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Babbitt/Wynkoop,CARL Baddie Combo,Babbitt/Wynkoop,21,17,21,19,,,Jake Babbitt,Nolan Wynkoop,Rafi Moldovsky,Arrow Griner
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Texas Blows,Placeholder,Texas Blows,21,17,21,12,,,Luis Orozco,Dean Wasil,Rich Tarpey,Nicolas Yabar
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Screenagers,LamBo,Screenagers,21,18,16,21,21,17,Lucas Pruett,Warner Curtis,James Lamkin,Alec Galbo
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,The Clean Crew,American Spikers,American Spikers,22,24,0,1,,,Brandon Brown,Andrew Kosche,Alex Hart (ASL),Harold Mancia
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,High Guys,Hufko,Hufko,14,21,21,18,33,35,Trevor Slaughter,Davis Jung,Quinn Hufler,Josh Hutko
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Chomar,ripcord,ripcord,17,21,16,21,,,Jacob Martinez,David Gonzales,Max Huang,Jake Martha
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Bad Combo,Baddest Combo,Bad Combo,21,17,21,16,,,Rahul Murthy,Will Picone,Michael Hsu,Ryder Rivadeneyra
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Etienne/Eddy,PNDubs,Etienne/Eddy,21,15,21,17,,,Eddy Leung,Etienne Cote,Malachi Espinola,Austin Rawlings
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Dialed,Cigar Boys,Cigar Boys,21,19,16,21,19,21,Luke Pennington,Josh Cain,Grant Laughlin,Dan Abrams
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Beach Waffle,Lazy,Beach Waffle,22,20,21,15,,,Caleb Cummings,Matthew Burrows,Cade Larson,Luke Marshall
Bracket Stage,Pro German,Bracket A,P9: Quarter-final,Best of 3,Fractal Spikes,Korn,Korn,15,21,19,21,,,Connor Nelson,Michael Du,Matt Ortlip,Kyan Kornfeld
Bracket Stage,Pro German,Bracket A,P17: Quarter-final,Best of 3,Bricklayers,ripcord,Bricklayers,21,16,21,18,,,Garrett Ashton,Dylan Bricker,Max Huang,Jake Martha
Bracket Stage,Pro German,Bracket A,P17: Quarter-final,Best of 3,Babbitt/Wynkoop,American Spikers,American Spikers,19,21,15,21,,,Jake Babbitt,Nolan Wynkoop,Alex Hart (ASL),Harold Mancia
Bracket Stage,Pro German,Bracket A,P17: Quarter-final,Best of 3,Texas Blows,Screenagers,Texas Blows,21,18,21,19,,,Luis Orozco,Dean Wasil,Lucas Pruett,Warner Curtis
Bracket Stage,Pro German,Bracket A,Semi-final,Best of 3,Bad Combo,Beach Waffle,Bad Combo,21,16,21,15,,,Rahul Murthy,Will Picone,Caleb Cummings,Matthew Burrows
Bracket Stage,Pro German,Bracket A,Semi-final,Best of 3,Etienne/Eddy,Cigar Boys,Cigar Boys,21,19,19,21,17,21,Eddy Leung,Etienne Cote,Grant Laughlin,Dan Abrams
Bracket Stage,Pro German,Bracket A,P17: Semi-final,Best of 3,Bricklayers,Texas Blows,Texas Blows,19,21,19,21,,,Garrett Ashton,Dylan Bricker,Luis Orozco,Dean Wasil
Bracket Stage,Pro German,Bracket A,P17: Semi-final,Best of 3,Autonomous,American Spikers,Autonomous,15,8,15,12,,,Tyler Fernandez,Chase Meyer,Alex Hart (ASL),Harold Mancia
Bracket Stage,Pro German,Bracket A,P3: Final,Best of 3,Etienne/Eddy,Beach Waffle,Etienne/Eddy,21,19,0,-1,,,Eddy Leung,Etienne Cote,Caleb Cummings,Matthew Burrows
Bracket Stage,Pro German,Bracket A,P17: Final,Best of 3,Texas Blows,Autonomous,Texas Blows,15,13,13,15,21,19,Luis Orozco,Dean Wasil,Tyler Fernandez,Chase Meyer
Group Stage,Women's Contender,Group A,1,Single game,Gulden/Hui,Gauerke/Veron,Gulden/Hui,15,0,,,,,Tina Gulden,Karah Hui,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,1,Single game,Anderson/Savage,Tiff/Stace,Anderson/Savage,15,8,,,,,Camille Anderson,Kirstie Savage,Tiff Ding,Stacey Grimes
Group Stage,Women's Contender,Group A,1,Single game,Nyguendy Wu Homecoming Warrior,Alex & Elle,Nyguendy Wu Homecoming Warrior,15,9,,,,,Joelle Nguyen,Kayla Wu,Elle Lowe,Alex Buckman
Group Stage,Women's Contender,Group A,1,Single game,Aperrintly ngot,Farm girls,Aperrintly ngot,15,12,,,,,Kayla Ngai,Perrin York,Sebastiani Kim,Ashley Ortlip
Group Stage,Women's Contender,Group A,2,Single game,Gulden/Hui,Tiff/Stace,Gulden/Hui,15,5,,,,,Tina Gulden,Karah Hui,Tiff Ding,Stacey Grimes
Group Stage,Women's Contender,Group A,2,Single game,Anderson/Savage,Farm girls,Anderson/Savage,15,7,,,,,Camille Anderson,Kirstie Savage,Sebastiani Kim,Ashley Ortlip
Group Stage,Women's Contender,Group A,2,Single game,Nyguendy Wu Homecoming Warrior,$$rack of cash$$,Nyguendy Wu Homecoming Warrior,15,8,,,,,Joelle Nguyen,Kayla Wu,Christine Chang,Mey Helm
Group Stage,Women's Contender,Group A,2,Single game,Alex & Elle,Gauerke/Veron,Alex & Elle,15,2,,,,,Elle Lowe,Alex Buckman,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,3,Single game,Gulden/Hui,Alex & Elle,Gulden/Hui,15,13,,,,,Tina Gulden,Karah Hui,Elle Lowe,Alex Buckman
Group Stage,Women's Contender,Group A,3,Single game,Nyguendy Wu Homecoming Warrior,Aperrintly ngot,Nyguendy Wu Homecoming Warrior,15,10,,,,,Joelle Nguyen,Kayla Wu,Kayla Ngai,Perrin York
Group Stage,Women's Contender,Group A,3,Single game,$$rack of cash$$,Gauerke/Veron,$$rack of cash$$,15,2,,,,,Christine Chang,Mey Helm,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,3,Single game,Farm girls,Tiff/Stace,Farm girls,15,13,,,,,Sebastiani Kim,Ashley Ortlip,Tiff Ding,Stacey Grimes
Group Stage,Women's Contender,Group A,4,Single game,Gulden/Hui,Farm girls,Gulden/Hui,15,9,,,,,Tina Gulden,Karah Hui,Sebastiani Kim,Ashley Ortlip
Group Stage,Women's Contender,Group A,4,Single game,Anderson/Savage,Nyguendy Wu Homecoming Warrior,Nyguendy Wu Homecoming Warrior,8,15,,,,,Camille Anderson,Kirstie Savage,Joelle Nguyen,Kayla Wu
Group Stage,Women's Contender,Group A,4,Single game,Aperrintly ngot,Gauerke/Veron,Aperrintly ngot,15,2,,,,,Kayla Ngai,Perrin York,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,4,Single game,$$rack of cash$$,Alex & Elle,Alex & Elle,13,15,,,,,Christine Chang,Mey Helm,Elle Lowe,Alex Buckman
Group Stage,Women's Contender,Group A,5,Single game,Gulden/Hui,$$rack of cash$$,Gulden/Hui,15,11,,,,,Tina Gulden,Karah Hui,Christine Chang,Mey Helm
Group Stage,Women's Contender,Group A,5,Single game,Anderson/Savage,Gauerke/Veron,Anderson/Savage,15,2,,,,,Camille Anderson,Kirstie Savage,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,5,Single game,Nyguendy Wu Homecoming Warrior,Tiff/Stace,Nyguendy Wu Homecoming Warrior,15,8,,,,,Joelle Nguyen,Kayla Wu,Tiff Ding,Stacey Grimes
Group Stage,Women's Contender,Group A,5,Single game,Aperrintly ngot,Alex & Elle,Aperrintly ngot,15,12,,,,,Kayla Ngai,Perrin York,Elle Lowe,Alex Buckman
Group Stage,Women's Contender,Group A,6,Single game,Anderson/Savage,Alex & Elle,Anderson/Savage,15,9,,,,,Camille Anderson,Kirstie Savage,Elle Lowe,Alex Buckman
Group Stage,Women's Contender,Group A,6,Single game,Nyguendy Wu Homecoming Warrior,Farm girls,Nyguendy Wu Homecoming Warrior,15,7,,,,,Joelle Nguyen,Kayla Wu,Sebastiani Kim,Ashley Ortlip
Group Stage,Women's Contender,Group A,6,Single game,Aperrintly ngot,$$rack of cash$$,$$rack of cash$$,15,17,,,,,Kayla Ngai,Perrin York,Christine Chang,Mey Helm
Group Stage,Women's Contender,Group A,6,Single game,Tiff/Stace,Gauerke/Veron,Tiff/Stace,15,3,,,,,Tiff Ding,Stacey Grimes,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,7,Single game,Gulden/Hui,Aperrintly ngot,Gulden/Hui,15,13,,,,,Tina Gulden,Karah Hui,Kayla Ngai,Perrin York
Group Stage,Women's Contender,Group A,7,Single game,Anderson/Savage,$$rack of cash$$,Anderson/Savage,15,6,,,,,Camille Anderson,Kirstie Savage,Christine Chang,Mey Helm
Group Stage,Women's Contender,Group A,7,Single game,Farm girls,Gauerke/Veron,Farm girls,15,3,,,,,Sebastiani Kim,Ashley Ortlip,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,7,Single game,Alex & Elle,Tiff/Stace,Tiff/Stace,8,15,,,,,Elle Lowe,Alex Buckman,Tiff Ding,Stacey Grimes
Group Stage,Women's Contender,Group A,8,Single game,Gulden/Hui,Nyguendy Wu Homecoming Warrior,Gulden/Hui,15,11,,,,,Tina Gulden,Karah Hui,Joelle Nguyen,Kayla Wu
Group Stage,Women's Contender,Group A,8,Single game,Anderson/Savage,Aperrintly ngot,Anderson/Savage,15,4,,,,,Camille Anderson,Kirstie Savage,Kayla Ngai,Perrin York
Group Stage,Women's Contender,Group A,8,Single game,$$rack of cash$$,Tiff/Stace,$$rack of cash$$,15,13,,,,,Christine Chang,Mey Helm,Tiff Ding,Stacey Grimes
Group Stage,Women's Contender,Group A,8,Single game,Farm girls,Alex & Elle,Alex & Elle,18,20,,,,,Sebastiani Kim,Ashley Ortlip,Elle Lowe,Alex Buckman
Group Stage,Women's Contender,Group A,9,Single game,Gulden/Hui,Anderson/Savage,Gulden/Hui,15,7,,,,,Tina Gulden,Karah Hui,Camille Anderson,Kirstie Savage
Group Stage,Women's Contender,Group A,9,Single game,Nyguendy Wu Homecoming Warrior,Gauerke/Veron,Nyguendy Wu Homecoming Warrior,15,5,,,,,Joelle Nguyen,Kayla Wu,Alex Veron,Brooke Gauerke
Group Stage,Women's Contender,Group A,9,Single game,Aperrintly ngot,Tiff/Stace,Aperrintly ngot,15,12,,,,,Kayla Ngai,Perrin York,Tiff Ding,Stacey Grimes
Group Stage,Women's Contender,Group A,9,Single game,$$rack of cash$$,Farm girls,$$rack of cash$$,15,12,,,,,Christine Chang,Mey Helm,Sebastiani Kim,Ashley Ortlip
Bracket Stage,Women's Contender,Bracket A,Round of 16,Best of 3,Tiff/Stace,Gauerke/Veron,Tiff/Stace,21,7,21,12,,,Tiff Ding,Stacey Grimes,Alex Veron,Brooke Gauerke
Bracket Stage,Women's Contender,Bracket A,Quarter-final,Best of 3,Gulden/Hui,Tiff/Stace,Gulden/Hui,21,11,21,14,,,Tina Gulden,Karah Hui,Tiff Ding,Stacey Grimes
Bracket Stage,Women's Contender,Bracket A,Quarter-final,Best of 3,Nyguendy Wu Homecoming Warrior,Farm girls,Nyguendy Wu Homecoming Warrior,21,17,21,16,,,Joelle Nguyen,Kayla Wu,Sebastiani Kim,Ashley Ortlip
Bracket Stage,Women's Contender,Bracket A,Quarter-final,Best of 3,Anderson/Savage,Alex & Elle,Anderson/Savage,19,21,21,19,21,16,Camille Anderson,Kirstie Savage,Elle Lowe,Alex Buckman
